star_id,mission,label,orbital_period,transit_duration,transit_depth,planet_radius,impact_parameter,transit_snr,mes,stellar_teff,stellar_logg,stellar_radius,mag
154872375,TESS,CONFIRMED,8.0277326,4.284,5705.0,9.06883,,,,5962.7,4.38,1.15,
142276270,TESS,CONFIRMED,12.5187279,5.38,2320.0,5.58857,,,,5729.0,4.47,0.98,
89389197,TESS,CANDIDATE,1.3206356,1.6000996,1052.4255997,34.7561624,,,,4919.6,,6.3070302,
110428269,TESS,FALSE_POSITIVE,0.64971,2.076,620.0,6.23181,,,,9994.0,4.02,2.59,
202563254,TESS,CANDIDATE,4.4780798,4.513,1054.0,11.3678,,,,7947.0,4.2,1.83,
25155310,TESS,CONFIRMED,3.2887898,3.4367717,7005.7247902,10.5135877,,,,5800.0,4.28004,1.24175,
320525204,TESS,FALSE_POSITIVE,13.7431084,2.285,5688.0,12.05,,,,5941.5,,1.34,
159510109,TESS,FALSE_POSITIVE,16.9487087,4.2887767,156467.5479643,45.2204505,,,,5894.7,4.37,1.1179,
284450803,TESS,FALSE_POSITIVE,3.3686634,3.012,3288.0,42.2321,,,,7518.0,3.82,2.68,
160268701,TESS,FALSE_POSITIVE,11.2071839,4.366,3276.0,17.4989,,,,6152.0,3.84,2.24,
28230919,TESS,CONFIRMED,4.8878037,2.184,4279.0,5.29152,,,,4757.3,4.56,0.76,
350995812,TESS,FALSE_POSITIVE,2.97164,1.534,7350.0,,,,,8562.5,,,
21755546,TESS,FALSE_POSITIVE,0.660179,1.6349369,473.0939303,6.1672487,,,,8598.7,4.1,2.62432,
288391628,TESS,FALSE_POSITIVE,10.9278415,2.468,2743.0,49.1695,,,,6259.0,3.59,2.92,
349827430,TESS,CONFIRMED,5.5514888,4.335,9493.0,15.8043,,,,6403.9,4.16,1.55,
117789567,TESS,CANDIDATE,2.3202418,2.3817612,5082.9417064,,,,,8737.5,,,
281541555,TESS,CONFIRMED,4.7423709,2.4988145,12650.8110411,10.5505922,,,,5377.0,4.42476,0.877585,
16740101,TESS,CONFIRMED,1.4810903,4.1588291,6788.5145388,20.3402421,,,,9435.0,4.11,2.28773,
69679391,TESS,CONFIRMED,3.4741012,3.317,15748.0,21.2912,,,,8894.8,4.38,1.62,
237184773,TESS,FALSE_POSITIVE,6.5011911,5.5463587,4501.3454064,,,,,5485.0,,,
154840461,TESS,CANDIDATE,6.0360758,1.255,987.0,9.86763,,,,6528.3,4.21,1.69,
459970307,TESS,CANDIDATE,21.745537,4.196,659.0,2.10208,,,,5704.0,4.51,0.93,
161450762,TESS,FALSE_POSITIVE,1.32003,3.175,552.468,,,,,,,,
117256577,TESS,FALSE_POSITIVE,1.6865822,2.429,1770.0,,,,,,,,
147576037,TESS,FALSE_POSITIVE,13.0727479,3.044,4080.0,35.7944,,,,5709.8,3.37,3.59,
379931600,TESS,FALSE_POSITIVE,2.9258727,4.075,6720.0,24.4055,,,,4884.5,,1.3,
48188920,TESS,FALSE_POSITIVE,0.73774,0.636,524.852,5.28215,,,,6449.5,3.94,2.1,
238176110,TESS,CONFIRMED,2.7985802,2.3801043,16708.7151957,11.9514993,,,,4920.0,4.49371,0.906655,
89510024,TESS,FALSE_POSITIVE,2.3664127,2.591,300.0,,,,,,,,
158324245,TESS,CONFIRMED,1.7635881,3.092,6650.0,,,,,7986.1,,,
13419950,TESS,CANDIDATE,7.3166682,3.255,3210.0,,,,,8730.0,,,
375542276,TESS,CANDIDATE,3.0771612,2.6914319,4703.2844346,,,,,9311.3,,,
16102323,TESS,FALSE_POSITIVE,3.2077145,2.708,9640.0,,,,,,,,
458478250,TESS,CONFIRMED,2.2552845,2.05,20820.0,14.688,,,,5787.0,4.5,0.96,
138361973,TESS,FALSE_POSITIVE,1.8824539,2.46,1391.0,8.29008,,,,5900.4,4.39,1.13,
232967666,TESS,FALSE_POSITIVE,15.196,1.792,1970.0,4.96345,,,,5807.0,,1.14,
41330864,TESS,FALSE_POSITIVE,2.1358631,1.559,10325.0,23.6019,,,,5969.0,4.17,1.5,
302518439,TESS,CANDIDATE,6.7075429,2.125,11920.0,17.4647,,,,6134.3,,1.24,
322307342,TESS,CONFIRMED,3.5862962,3.3710943,5729.3246858,16.4747611,,,,5704.8,3.84,2.00441,
294176967,TESS,FALSE_POSITIVE,1.8296155,2.166,1406.0,29.3616,,,,7875.0,3.61,3.5,
101929303,TESS,FALSE_POSITIVE,11.1876137,3.183,4924.0,31.8624,,,,7266.0,4.06,2.05,
1717732429,TESS,FALSE_POSITIVE,7.8513949,6.835,22029.0,,,,,,,,
232967440,TESS,CONFIRMED,7.0643978,2.424,8268.0,9.39131,,,,5429.6,4.44,0.96,
154089169,TESS,CONFIRMED,8.9534775,2.696,1136.0,2.35888,,,,5029.5,4.61,0.76,
30329585,TESS,FALSE_POSITIVE,7.5022708,2.605,1760.0,5.55812,,,,6229.0,4.31,1.27,
230088370,TESS,CANDIDATE,14.0077666,5.8727493,5924.8349672,12.4023108,,,,6557.7,4.18,1.57435,
169177766,TESS,FALSE_POSITIVE,1.692892,2.886,1418.0,11.2371,,,,9121.5,4.21,2.1,
359496368,TESS,FALSE_POSITIVE,2.6652007,3.49,819.0,2.35964,,,,4043.4,4.69,0.56,
148914726,TESS,CANDIDATE,1.2615323,1.039,2841.0,8.67407,,,,4927.9,4.57,0.78,
266980320,TESS,CONFIRMED,6.0344667,1.89,1800.0,4.44029,,,,5586.0,4.36763,1.05,
158002130,TESS,CONFIRMED,9.6867516,2.512,1669.0,3.00336,,,,4738.1,4.59,0.73,
229510866,TESS,CONFIRMED,2.1031647,5.059,7142.0,16.7087,,,,6122.0,3.93,1.93,
341544930,TESS,FALSE_POSITIVE,7.6416041,2.654,6025.0,27.538,,,,6496.7,,2.05,
258777137,TESS,FALSE_POSITIVE,5.9294088,2.933,10226.0,10.8101,,,,5095.6,,1.06,
233087860,TESS,CONFIRMED,5.7484439,1.76,1041.0,2.35215,,,,4534.0,4.61,0.69,
83210867,TESS,FALSE_POSITIVE,1.1967018,1.879,824.0,10.3239,,,,5997.0,4.0,1.73,
289539327,TESS,FALSE_POSITIVE,11.2464616,7.391,7576.0,17.6677,,,,6115.7,3.89,2.01,
372757221,TESS,CANDIDATE,2.5941968,0.861,907.0,4.47229,,,,6389.0,4.26,1.4,
15247229,TESS,FALSE_POSITIVE,8.5112,3.486,4172.76,,,,,8156.0,4.35,,
112026224,TESS,CANDIDATE,3.9687994,1.07,1760.0,,,,,5286.9,,,
278683844,TESS,CANDIDATE,5.5411114,2.467,633.0,2.04482,,,,5332.0,4.56429,0.82,
287196418,TESS,CANDIDATE,3.6950015,4.515,7655.0,14.1288,,,,7106.7,4.2,1.63,
237185205,TESS,FALSE_POSITIVE,15.7335693,3.288,2540.0,24.3218,,,,6800.0,3.91,2.21,
158276040,TESS,CANDIDATE,45.9403293,3.768,14807.0,28.3312,,,,6479.3,,1.28,
89643259,TESS,FALSE_POSITIVE,2.2219839,1.996,4394.0,15.4416,,,,7166.8,,1.87,
147950620,TESS,CONFIRMED,2.3106428,1.294,6911.0,8.76741,,,,5339.9,4.41,0.99,
24364065,TESS,FALSE_POSITIVE,4.05135,2.4,1132.23,14.2359,,,,4974.4,,3.85,
69068526,TESS,CANDIDATE,5.5376617,2.517,5390.0,15.6557,,,,6689.0,3.96,2.06,
92677094,TESS,CANDIDATE,4.5960377,4.744,5000.0,16.2166,,,,7649.0,4.04,2.12,
203189770,TESS,CONFIRMED,3.612771,4.142,11794.0,19.3662,,,,8324.0,4.28,1.71,
99869022,TESS,CONFIRMED,3.6714717,2.149,4340.0,10.678,,,,5618.0,4.06,1.54,
394137592,TESS,CONFIRMED,11.535076,8.555958,2389.90616,12.215808,,,,5479.3,3.77,2.48771,
288185138,TESS,FALSE_POSITIVE,0.8352406,1.043,2065.0,6.4875,,,,6105.0,4.31,1.24,
29960110,TESS,CONFIRMED,2.4919771,1.4338141,2093.9594201,2.2187585,,,,3948.0,4.68962,0.482388,
327017634,TESS,FALSE_POSITIVE,,2.726775,878.134108,1.710706,,,,3773.0,4.438,0.577983,
23434737,TESS,CONFIRMED,25.5195307,6.6877451,558.3758637,2.9641461,,,,5742.22,4.29,1.17321,
467666275,TESS,CANDIDATE,1.3812115,2.7372191,117.7553083,2.2402361,,,,6711.0,4.06358,1.7756799,
287776397,TESS,CANDIDATE,2.3922703,9.0053425,63.575141,3.5905923,,,,6090.0,3.29864,4.1956,
308034948,TESS,FALSE_POSITIVE,0.831542,1.985538,248.969585,1.881684,,,,5824.0,4.438,1.1512,
364393429,TESS,CANDIDATE,2.6282553,2.0930597,75.2858004,0.9817044,,,,6282.0,4.37809,1.10743,
273985865,TESS,CANDIDATE,3.4239436,1.9601023,443.6391381,1.7581475,,,,5626.0,4.56195,0.823019,
30037565,TESS,CANDIDATE,40.7199388,4.2436925,355.619391,3.2352713,,,,5914.0,3.98,1.55953,
207081058,TESS,CANDIDATE,14.7741056,5.504,15041.0,15.3936,,,,6053.0,4.3135,1.23,
33878688,TESS,FALSE_POSITIVE,79.3739596,5.392,1227.0,2.17454,,,,5168.33,4.60584,0.77,
50312495,TESS,CANDIDATE,18.1663644,2.464,624.0,2.80447,,,,5572.9,3.83,1.14,
389924075,TESS,CANDIDATE,105.5850893,11.6068811,462.9116325,2.5033335,,,,5909.57,4.26154,1.1142,
399144800,TESS,FALSE_POSITIVE,27.2149622,3.7190483,4731.4046225,8.3475973,,,,6270.0,4.54537,0.989667,
451606970,TESS,CANDIDATE,19.1807264,3.9621084,544.5602695,2.4311768,,,,5262.4,3.98,0.937973,
453260209,TESS,CANDIDATE,1.2124493,0.9984653,501.2911711,0.879419,,,,3751.0,4.75718,0.518,
141527965,TESS,CANDIDATE,4.5541831,7.8146963,187.8286128,0.8887417,,,,4280.0,4.61209,0.635812,
248092710,TESS,CANDIDATE,41.4856125,6.6899368,959.7522291,12.5121956,,,,6354.0,4.24472,3.4868701,
294781547,TESS,CANDIDATE,13.7738265,2.9992376,338.2166234,1.8971927,,,,5455.96,4.46737,1.01825,
294981566,TESS,CANDIDATE,1.9142544,3.256,248.0,2.04421,,,,6734.0,4.18582,1.59,
231702397,TESS,CONFIRMED,5.0780325,1.2100353,5923.1283069,2.6347763,,,,3318.0,4.9581,0.334125,
319259194,TESS,CANDIDATE,70.3607265,1.0325441,1353.9678246,8.2807306,,,,6308.0,3.98679,2.0982201,
349095149,TESS,CONFIRMED,91.6827832,9.7504857,713.2183569,3.239855,,,,5802.0,4.44521,1.01814,
374997123,TESS,CANDIDATE,10.1944993,2.2648785,317.3261147,2.7392825,,,,6082.0,4.33287,1.32661,
382437043,TESS,FALSE_POSITIVE,14.64319,2.5483426,242.7923919,3.41248,,,,6516.0,3.99366,2.04178,
299798795,TESS,CONFIRMED,4.1782656,1.675904,2537.6781602,2.1023854,,,,3442.0,4.893,0.404403,
