star_id,mission,label,orbital_period,transit_duration,transit_depth,planet_radius,impact_parameter,transit_snr,mes,stellar_teff,stellar_logg,stellar_radius,mag
EPIC 206414361,K2,CANDIDATE,3.47722,,,1.53,,,,,,0.556,
EPIC 206417197,K2,CANDIDATE,0.442185,,,2.02,,,,,,0.754,
EPIC 206439513,K2,CANDIDATE,18.415126,,,69.44309317,,,,6211.0,3.56,3.465887,
EPIC 206461841,K2,CANDIDATE,10.4404,,,0.6739,,,,4893.0,4.596,0.746,
EPIC 206468053,K2,CANDIDATE,27.837146,,,5.149,,,,4241.0,4.696,0.64,
EPIC 206476150,K2,CANDIDATE,12.19649,,,2.23,,,,,,1.062,
EPIC 206500801,K2,CANDIDATE,8.15306759,,,,,,,5445.0,3.94879,1.71199,
EPIC 206532093,K2,CANDIDATE,2.2021868,,,56.5,,,,5695.0,,0.96,
EPIC 206535016,K2,CANDIDATE,20.398071,,,2.57901435,,,,5199.0,4.52,0.777455,
EPIC 206543223,K2,CANDIDATE,17.812866,,,22.5,,,,5613.0,,0.92,
EPIC 207389002,K2,CANDIDATE,2.931226,,,90.0,,,,6097.0,4.37,1.12,
EPIC 207517400,K2,FALSE_POSITIVE,6.3878,,,65.0,,,,6668.0,4.331,1.25,
EPIC 207739861,K2,CANDIDATE,1.81449,,,27.0,,,,5614.0,4.49,0.92,
EPIC 208445756,K2,CANDIDATE,22.4844,,,79.0,,,,6173.0,4.35,1.15,
EPIC 208833261,K2,CANDIDATE,3.47323985883,,,16.65896453,,,,7406.97,4.27763,1.56373,
EPIC 209036259,K2,CANDIDATE,0.369181,,,16.5,,,,6020.0,3.762,2.22,
EPIC 209286622,K2,CANDIDATE,6.71694,,,39.0,,,,5267.0,4.549,0.82,
EPIC 210365511,K2,CANDIDATE,3.951971,,,8.44551389,,,,4672.0,4.63,0.692034,
EPIC 210371175,K2,CANDIDATE,11.3256,,,2.18,,,,,,1.043,
EPIC 210384192,K2,CANDIDATE,2.9237,,,2.57,,,,,,0.573,
EPIC 210389383,K2,CANDIDATE,14.08549,,,21.1,,,,5970.0,4.161,1.32,
EPIC 210394706,K2,CANDIDATE,15.0818,,,1.83,,,,,,0.514,
EPIC 210401157,K2,FALSE_POSITIVE,1.31559,,,102.0,,,,6721.0,3.87,2.3,
EPIC 210414957,K2,FALSE_POSITIVE,0.969967,,,59.0,,,,5272.0,4.036,1.54,
EPIC 210418253,K2,CANDIDATE,23.9683,,,1.6119,,,,5296.0,4.455,1.129,
EPIC 210423938,K2,CANDIDATE,19.860476,,,2.08349198,,,,4760.0,4.69,0.696718,
EPIC 210463428,K2,CANDIDATE,4.72048898787,,,14.61863458,,,,3553.0,4.74625,0.489916,
EPIC 210472483,K2,CANDIDATE,1.1430018,,,,,,,5551.0,,3.28495,
EPIC 210495066,K2,CANDIDATE,3.74234,,,1.61,,,,,,0.502,
K2-83,K2,CANDIDATE,24.2747,,,1.56,,,,,,0.424,
EPIC 210513446,K2,FALSE_POSITIVE,1.1489833,,,76.0,,,,5137.0,3.63,2.0,
EPIC 210524811,K2,CANDIDATE,7.46967,,,2.4,,,,,,0.279,
EPIC 210550063,K2,CANDIDATE,2.16594452,,,,,,,6194.54,4.28076,1.30635,
EPIC 210559259,K2,CANDIDATE,14.27669647,,,,,,,5160.0,4.6871,0.701437,
EPIC 210564155,K2,CANDIDATE,4.86406,,,1.09,,,,3407.0,4.92702,0.298809,
EPIC 210576234,K2,CANDIDATE,15.97700259,,,,,,,5692.43,,1.04527,
EPIC 210598340,K2,CANDIDATE,3.7342439,,,30.71,,,,,,2.642,
EPIC 210605073,K2,CANDIDATE,0.567055,,,16.22,,,,7020.0,4.0,1.42,
EPIC 210609658,K2,CANDIDATE,14.145239,,,14.86409395,,,,5016.0,3.81,2.15381,
EPIC 210625740,K2,CANDIDATE,2.386772,,,4.0,,,,,,0.286,
EPIC 210626797,K2,CANDIDATE,43.36143,,,29.8,,,,,,1.472,
EPIC 210629082,K2,CANDIDATE,27.353103,,,3.05048319,,,,6148.0,4.15,1.448467,
EPIC 210659688,K2,CANDIDATE,2.35771,,,3.0,,,,3655.0,5.007,0.267,
EPIC 210659945,K2,CANDIDATE,27.9329,,,2.51,,,,,,0.573,
EPIC 210664763,K2,CANDIDATE,3.72007,,,1.55,,,,,,0.986,
EPIC 210666756,K2,CANDIDATE,1.39657671,,,,,,,5805.0,4.48176,0.96977,
EPIC 210678858,K2,CANDIDATE,31.3537,,,3.85,,,,,,0.816,
EPIC 210696763,K2,CANDIDATE,3.6494,,,,,,,3338.0,4.89775,0.326267,
EPIC 210706310,K2,CANDIDATE,5.1718,,,0.8891,,,,5941.0,4.328,0.954,
EPIC 210708830,K2,CANDIDATE,5.7408,,,1.0668,,,,5342.0,4.704,0.76,
EPIC 210736056,K2,CANDIDATE,29.0529,,,,,,,3373.0,4.89895,0.325107,
EPIC 210744674,K2,FALSE_POSITIVE,25.2208,,,65.0,,,,6257.0,4.19,1.41,
EPIC 210754505,K2,FALSE_POSITIVE,0.87052967,,,,,,,6121.0,4.16573,1.47366,
EPIC 210769880,K2,CANDIDATE,1.43689647,,,,,,,4876.7,,10.8463,
EPIC 210775710,K2,CANDIDATE,59.848566,,,10.81438298,,,,5738.0,4.4,0.983415,
EPIC 210777017,K2,CANDIDATE,11.376,,,2.03,,,,,,0.636,
EPIC 210789323,K2,FALSE_POSITIVE,29.12555,,,205.0,,,,4936.0,3.28,3.9,
EPIC 210801536,K2,CANDIDATE,0.8925,,,2.7,,,,,,2.0,
EPIC 210813978,K2,CANDIDATE,14.7582,,,,,,,4434.0,,0.7,
EPIC 210827030,K2,FALSE_POSITIVE,0.5111,,,,,,,3092.0,5.03845,0.214796,
EPIC 210843708,K2,CANDIDATE,0.7041655,,,,,,,4564.0,,9.3189,
EPIC 210852232,K2,CANDIDATE,1.93426,,,1.64,,,,,,0.928,
EPIC 210877025,K2,CANDIDATE,18.03895153,,,,,,,5089.61,4.47396,0.88619,
EPIC 210903662,K2,CANDIDATE,2.41040731,,,,,,,6276.0,3.95894,1.92538,
EPIC 210925707,K2,CANDIDATE,1.6865884,,,,,,,6199.0,3.57767,2.93748,
EPIC 210933299,K2,CANDIDATE,8.4044,,,1.24,,,,,,0.307,
EPIC 210935498,K2,CANDIDATE,1.1829266,,,29.0,,,,,,1.51,
EPIC 210945680,K2,CANDIDATE,20.5949,,,1.5097,,,,5969.0,4.386,1.059,
EPIC 210954046,K2,FALSE_POSITIVE,0.950356,,,6.94,,,,6125.0,3.0,0.94,
EPIC 210956385,K2,CANDIDATE,56.6205,,,7.68,,,,,,0.904,
EPIC 210958990,K2,CANDIDATE,1.702301,,,19.1,,,,6116.0,4.24,1.28,
EPIC 210961508,K2,CANDIDATE,0.3499146,,,39.4,,,,,,2.43,
K2-178,K2,CANDIDATE,4.27681,,,2.27,,,,,,0.938,
EPIC 210967369,K2,CANDIDATE,7.1149,,,0.9835,,,,5534.0,4.411,0.953,
EPIC 211002562,K2,CANDIDATE,3.347872,,,28.1,,,,,,2.2,
EPIC 211009047,K2,CANDIDATE,1.31982263,,,,,,,6196.8,3.58502,2.91272,
EPIC 211058748,K2,CANDIDATE,3.32257,,,2.53,,,,,,1.108,
EPIC 211064647,K2,CANDIDATE,,,,44.0,,,,,,1.6,
HIP 17704,K2,FALSE_POSITIVE,2.4616,,,,,,,9962.0,4.11227,2.32365,
EPIC 211087003,K2,CANDIDATE,,,,8.7,,,,,,0.96,
EPIC 211093684,K2,FALSE_POSITIVE,7.0502,,,,,,,4947.69,4.65197,0.705709,
EPIC 211106187,K2,CANDIDATE,14.643071,,,66.04981083,,,,4883.0,2.27,13.183733,
EPIC 211107835,K2,CANDIDATE,18.8652,,,1.57,,,,,,0.642,
EPIC 211133138,K2,CANDIDATE,7.434876,,,32.0,,,,,,1.74,
EPIC 211147528,K2,CANDIDATE,2.349455,,,15.8,,,,7056.0,4.06,1.81,
EPIC 211158357,K2,CANDIDATE,0.2990737,,,7.6,,,,,,0.231,
EPIC 211169300,K2,CANDIDATE,16.43831081,,,,,,,5997.0,3.91664,1.92033,
EPIC 211201576,K2,CANDIDATE,5.88165,,,2.58,,,,,,1.37,
EPIC 211305568,K2,CANDIDATE,11.55059,,,1.98,,,,3677.0,4.76387,0.469901,
EPIC 211308899,K2,CANDIDATE,6.423,,,,,,,5053.72,,5.86835,
EPIC 211309648,K2,CANDIDATE,3.1393667,,,15.9004,,,,5653.4,4.08,1.52,
EPIC 211315836,K2,CANDIDATE,1.385246,,,5.01,,,,,,1.407,
EPIC 211319779,K2,CANDIDATE,13.8240078,,,2.38171,,,,5129.0,4.67,0.71,
EPIC 211321953,K2,CANDIDATE,22.194346,,,3.174,,,,5660.0,4.283,1.069,
EPIC 211327855,K2,CANDIDATE,1.72397,,,1.33,,,,,,0.885,
EPIC 211328748,K2,CANDIDATE,17.178,,,,,,,5814.52,4.20761,1.33351,
EPIC 211333233,K2,CANDIDATE,5.409,,,,,,,3949.0,,45.4751,
EPIC 211335816,K2,CANDIDATE,4.99,,,,,,,6242.0,4.09458,1.63356,
EPIC 211336288,K2,CANDIDATE,0.22181,,,1.13,,,,3942.0,4.66358,0.585409,
EPIC 211336616,K2,CANDIDATE,44.13,,,,,,,4865.94,,10.7024,
EPIC 211342524,K2,CANDIDATE,14.448767,,,44.2,,,,,,1.36,
EPIC 211357309,K2,CANDIDATE,0.463954,,,0.53,,,,,,0.272,
EPIC 211365543,K2,CANDIDATE,5.264,,,,,,,6190.82,4.11773,1.5774,
EPIC 211372788,K2,CANDIDATE,1.529084,,,48.0,,,,,,1.654,
EPIC 211375488,K2,CANDIDATE,2.084,,,,,,,,,,
EPIC 211383821,K2,CANDIDATE,1.56699,,,1.34,,,,,,0.603,
EPIC 211390903,K2,CANDIDATE,7.757595,,,1.95,,,,,,0.713,
EPIC 211393988,K2,CANDIDATE,4.871902,,,15.383,,,,6466.0,4.113,1.817,
EPIC 211396431,K2,CANDIDATE,8.514184,,,38.298,,,,4885.0,2.69,8.384,
EPIC 211397774,K2,FALSE_POSITIVE,0.967865,,,,,,,5255.0,4.417,0.97198,
EPIC 211397844,K2,CANDIDATE,16.168833,,,,,,,5186.0,3.371,5.653,
EPIC 211402878,K2,FALSE_POSITIVE,25.23658,,,,,,,3777.0,4.56823,0.701898,
EPIC 211407755,K2,CANDIDATE,36.0861607,,,,,,,4726.0,4.63,0.67,
EPIC 211408138,K2,FALSE_POSITIVE,10.337864,,,,,,,6281.0,,1.96735,
EPIC 211408558,K2,CANDIDATE,9.967689,,,2.005,,,,5882.0,4.455,1.031,
EPIC 211409299,K2,FALSE_POSITIVE,13.919301,,,,,,,5330.07,4.19884,1.2633,
EPIC 211411891,K2,FALSE_POSITIVE,0.954863,,,,,,,5544.91,4.49537,0.926751,
EPIC 211413463,K2,CANDIDATE,3.25182,,,33.2,,,,,,0.63,
EPIC 211418290,K2,CANDIDATE,5.032134,,,25.83,,,,,,2.516,
EPIC 211419451,K2,CANDIDATE,6.45795,,,2.78,,,,,,0.9389,
EPIC 211422822,K2,FALSE_POSITIVE,0.554633,,,,,,,4729.0,4.362,0.951566,
EPIC 211424769,K2,CANDIDATE,5.176243,,,19.44301811,,,,6185.0,4.34,1.118972,
EPIC 211425822,K2,FALSE_POSITIVE,2.153178,,,,,,,5523.0,4.42712,0.997379,
EPIC 211428897,K2,CANDIDATE,1.610888,,,0.82,,,,,,0.299,
EPIC 211429934,K2,FALSE_POSITIVE,0.565934,,,,,,,5309.0,4.01449,1.55349,
EPIC 211430148,K2,FALSE_POSITIVE,15.091257,,,,,,,5369.0,4.02323,1.55474,
EPIC 211431013,K2,FALSE_POSITIVE,3.102398,,,,,,,5483.32,3.88435,1.85351,
EPIC 211432103,K2,CANDIDATE,0.93346092,,,,,,,6035.64,3.65014,2.62165,
EPIC 211432167,K2,FALSE_POSITIVE,5.817737,,,,,,,6290.85,3.56404,3.03613,
EPIC 211432176,K2,FALSE_POSITIVE,5.817854,,,,,,,,,,
EPIC 211432922,K2,CANDIDATE,5.81861,,,3.4,,,,,,0.38,
EPIC 211432946,K2,FALSE_POSITIVE,1.671965,,,,,,,3243.0,4.75171,0.483697,
EPIC 211436313,K2,CANDIDATE,4.332837,,,2.263,,,,4768.0,4.693,0.725,
EPIC 211436876,K2,CANDIDATE,1.1524,,,0.6746,,,,5992.0,4.386,1.057,
EPIC 211438731,K2,CANDIDATE,20.486455,,,2.762,,,,3664.0,4.852,0.371,
EPIC 211439059,K2,CANDIDATE,18.634179,,,1.49,,,,,,0.821,
EPIC 211442571,K2,CANDIDATE,5.19287,,,1.29,,,,,,0.826,
EPIC 211449931,K2,FALSE_POSITIVE,6.663685,,,,,,,5691.67,4.39416,1.05709,
EPIC 211451776,K2,CANDIDATE,12.17682,,,2.244,,,,4477.0,4.739,0.637,
EPIC 211452175,K2,FALSE_POSITIVE,11.114394,,,,,,,5904.69,3.69039,2.44643,
EPIC 211453076,K2,FALSE_POSITIVE,0.524461,,,,,,,3112.0,5.06358,0.200172,
EPIC 211453223,K2,FALSE_POSITIVE,9.056947,,,,,,,4942.0,4.2978,1.05773,
EPIC 211468153,K2,FALSE_POSITIVE,0.737735,,,,,,,4908.37,3.97144,1.53058,
EPIC 211469889,K2,CANDIDATE,7.07737,,,2.1,,,,,,0.662,
EPIC 211471048,K2,FALSE_POSITIVE,0.799768,,,,,,,8175.71,4.29318,1.67093,
EPIC 211477347,K2,FALSE_POSITIVE,1.641114,,,,,,,8231.0,4.65708,1.10451,
EPIC 211480861,K2,CANDIDATE,6.3508198,,,,,,,7461.0,4.03,2.11,
EPIC 211490299,K2,FALSE_POSITIVE,0.555516,,,,,,,,,,
EPIC 211492384,K2,CANDIDATE,0.635328,,,,,,,6420.0,4.176,1.531,
EPIC 211492449,K2,CANDIDATE,16.24196986,,,,,,,4499.02,,10.4554,
EPIC 211492541,K2,FALSE_POSITIVE,1.031746,,,,,,,7598.94,4.1513,1.85084,
EPIC 211493669,K2,FALSE_POSITIVE,0.58337,,,,,,,5802.79,4.71327,0.742872,
EPIC 211503824,K2,CANDIDATE,2.047195,,,,,,,6150.0,4.476,0.958,
EPIC 211505089,K2,CANDIDATE,24.4472,,,1.82,,,,,,0.647,
EPIC 211506851,K2,CANDIDATE,10.542179,,,3.123,,,,5441.0,4.423,0.916,
EPIC 211509665,K2,FALSE_POSITIVE,3.247194,,,,,,,5581.0,4.29641,1.17125,
EPIC 211510580,K2,CANDIDATE,5.31471,,,1.45,,,,,,0.355,
EPIC 211516501,K2,CANDIDATE,3.84981,,,1.86,,,,,,1.42,
EPIC 211524114,K2,FALSE_POSITIVE,0.715676,,,,,,,4476.31,,7.82356,
EPIC 211524558,K2,FALSE_POSITIVE,0.546969,,,,,,,5162.92,4.38094,0.996147,
EPIC 211526186,K2,FALSE_POSITIVE,0.682618,,,,,,,6120.16,3.61756,2.77001,
EPIC 211533633,K2,CANDIDATE,2.126953,,,1.7,,,,4020.0,4.696,0.573,
EPIC 211534342,K2,FALSE_POSITIVE,0.512702,,,,,,,4513.0,4.28207,1.00839,
EPIC 211535327,K2,CANDIDATE,20.2244,,,2.94,,,,,,0.8325,
EPIC 211535481,K2,FALSE_POSITIVE,0.539696,,,,,,,,,,
K2-356,K2,CANDIDATE,42.3822512,,,2.58,,,,5568.0,4.52,0.86,
EPIC 211538193,K2,FALSE_POSITIVE,0.597258,,,,,,,5374.42,4.06755,1.47741,
EPIC 211540348,K2,FALSE_POSITIVE,0.620388,,,,,,,7577.62,4.34034,1.48463,
EPIC 211541590,K2,CANDIDATE,9.81881482,,,,,,,3463.0,4.81652,0.411081,
EPIC 211543616,K2,CANDIDATE,1.518232,,,,,,,5510.0,4.237,1.209,
EPIC 211544257,K2,CANDIDATE,1.63013,,,,,,,6190.0,4.136,1.602,
EPIC 211546613,K2,CANDIDATE,2.007472,,,,,,,3790.0,4.783,0.473,
EPIC 211551160,K2,CANDIDATE,37.4059,,,2.32,,,,,,0.581,
EPIC 211552050,K2,CANDIDATE,3.544965,,,1.9,,,,4860.0,4.602,0.701,
EPIC 211563123,K2,FALSE_POSITIVE,17.325857,,,,,,,6047.27,3.51759,3.05384,
EPIC 211569704,K2,CANDIDATE,34.023,,,,,,,4534.56,,11.253,
EPIC 211572480,K2,FALSE_POSITIVE,6.2043,,,1.8527,,,,,,,
EPIC 211572511,K2,CANDIDATE,10.39528014,,,,,,,5714.27,4.54932,0.8881,
EPIC 211578235,K2,CANDIDATE,11.00357542,,,,,,,5506.87,4.37825,1.0551,
EPIC 211579683,K2,CANDIDATE,9.0102,,,3.6,,,,,,0.738,
EPIC 211586387,K2,CANDIDATE,35.383,,,,,,,4663.0,4.65877,0.667213,
EPIC 211589784,K2,FALSE_POSITIVE,1.359386,,,,,,,5723.55,4.23049,1.28259,
EPIC 211590050,K2,CANDIDATE,26.0,,,10.48,,,,6414.0,4.16,1.57,
EPIC 211600389,K2,FALSE_POSITIVE,0.630717,,,,,,,6591.15,4.18015,1.57514,
EPIC 211600632,K2,FALSE_POSITIVE,0.630718,,,,,,,,,,
EPIC 211604981,K2,FALSE_POSITIVE,12.427163,,,,,,,6435.2,3.7925,2.39747,
EPIC 211606790,K2,CANDIDATE,37.246869,,,23.8036385,,,,5445.0,4.05,1.475643,
EPIC 211607670,K2,FALSE_POSITIVE,1.348851,,,,,,,6311.4,4.24688,1.38773,
EPIC 211607804,K2,FALSE_POSITIVE,1.490219,,,,,,,7175.46,4.16698,1.72824,
EPIC 211611139,K2,CANDIDATE,1.882213,,,,,,,6590.0,4.178,1.568,
EPIC 211613886,K2,FALSE_POSITIVE,0.958786,,,,,,,5512.55,4.3918,1.0377,
EPIC 211616939,K2,CANDIDATE,1.8554,,,,,,,4990.0,2.964,10.091,
EPIC 211619120,K2,FALSE_POSITIVE,11.100314,,,,,,,4928.18,,3.70395,
EPIC 211619805,K2,CANDIDATE,1.855827,,,,,,,4720.0,4.627,0.664,
EPIC 211619879,K2,CANDIDATE,15.7512,,,1.38,,,,,,0.582,
EPIC 211620138,K2,CANDIDATE,1.855421,,,,,,,11500.0,4.055,2.734,
EPIC 211621644,K2,FALSE_POSITIVE,0.921358,,,,,,,5255.22,4.16118,1.30486,
EPIC 211621961,K2,FALSE_POSITIVE,11.078847,,,,,,,5162.0,,1.9631,
EPIC 211625003,K2,FALSE_POSITIVE,0.530431,,,,,,,5666.31,4.09583,1.49032,
EPIC 211626490,K2,FALSE_POSITIVE,0.747734,,,,,,,8498.37,4.32425,1.65596,
EPIC 211630537,K2,FALSE_POSITIVE,0.69719,,,,,,,5535.52,4.0963,1.45971,
EPIC 211631538,K2,CANDIDATE,5.513327,,,3.9,,,,5020.0,4.562,0.77,
EPIC 211631904,K2,FALSE_POSITIVE,0.884004,,,,,,,5119.55,4.63135,0.742353,
EPIC 211638401,K2,CANDIDATE,0.53027,,,1.4,,,,3880.0,4.706,0.558,
EPIC 211638883,K2,FALSE_POSITIVE,0.543877,,,,,,,6177.78,4.24133,1.36241,
EPIC 211639283,K2,FALSE_POSITIVE,6.741846,,,,,,,4861.09,,2.13528,
EPIC 211642307,K2,CANDIDATE,20.9913,,,1.44,,,,,,0.386,
EPIC 211642882,K2,CANDIDATE,23.89959501695,,,12.83075359,,,,4736.5,4.55,0.76962,
EPIC 211644647,K2,FALSE_POSITIVE,2.044175,,,,,,,5480.16,3.62471,2.49927,
EPIC 211644764,K2,CANDIDATE,23.5306712,,,9.25,,,,6688.0,4.05,1.9,
EPIC 211645912,K2,CANDIDATE,10.6741,,,1.86,,,,,,0.9538,
EPIC 211649214,K2,CANDIDATE,3.78795,,,,,,,5126.0,3.476,4.182,
EPIC 211651743,K2,FALSE_POSITIVE,0.516235,,,,,,,7701.0,4.05568,2.08947,
EPIC 211662047,K2,FALSE_POSITIVE,0.635238,,,,,,,4743.31,4.39196,0.919305,
EPIC 211663508,K2,FALSE_POSITIVE,0.544418,,,,,,,5076.71,4.30977,1.06871,
EPIC 211663688,K2,CANDIDATE,1.855516,,,,,,,3110.0,5.092,0.189,
EPIC 211664543,K2,FALSE_POSITIVE,0.698333,,,,,,,4081.0,4.59923,0.664517,
EPIC 211673349,K2,CANDIDATE,4.894289,,,4.1,,,,4440.0,4.62,0.686,
EPIC 211679060,K2,CANDIDATE,12.601781,,,2.788,,,,5791.0,4.269,1.088,
EPIC 211682423,K2,CANDIDATE,6.96350934,,,,,,,6244.89,4.33403,1.23998,
EPIC 211685045,K2,CANDIDATE,0.769057,,,2.06,,,,3832.0,4.9,0.54,
EPIC 211694226,K2,CANDIDATE,1.91828,,,1.0,,,,,,,
EPIC 211705502,K2,FALSE_POSITIVE,2.5819,,,1.9422,,,,,,,
EPIC 211705654,K2,FALSE_POSITIVE,2.5331,,,,,,,5301.32,4.02194,1.54022,
EPIC 211710534,K2,FALSE_POSITIVE,3.022569,,,,,,,6481.66,4.0052,1.89113,
EPIC 211711685,K2,CANDIDATE,15.462807,,,1.266,,,,5509.0,4.414,0.919,
EPIC 211718105,K2,FALSE_POSITIVE,2.958763,,,,,,,5935.86,3.72999,2.34828,
EPIC 211718187,K2,CANDIDATE,5.51633,,,1.38,,,,,,0.306,
EPIC 211719484,K2,CANDIDATE,0.36091387,,,,,,,6175.0,3.94242,1.92205,
EPIC 211721325,K2,FALSE_POSITIVE,1.052364,,,,,,,5157.0,4.286,1.1112,
EPIC 211724246,K2,CANDIDATE,4.7464485,,,10.3209,,,,5890.5,3.76,2.26,
EPIC 211728689,K2,CANDIDATE,8.952623,,,8.917,,,,5258.0,4.586,0.856,
EPIC 211731298,K2,CANDIDATE,1.99043,,,,,,,5086.0,,0.82,
EPIC 211732801,K2,FALSE_POSITIVE,2.131554,,,,,,,6147.31,3.72939,2.44273,
EPIC 211733267,K2,CANDIDATE,8.658,,,,,,,5127.0,4.46444,0.901716,
EPIC 211736305,K2,CANDIDATE,14.5616,,,2.82,,,,,,0.849,
EPIC 211737652,K2,FALSE_POSITIVE,2.46819,,,,,,,8315.0,4.92436,0.817957,
EPIC 211738534,K2,FALSE_POSITIVE,0.56802,,,,,,,3385.0,4.78052,0.451115,
EPIC 211741619,K2,CANDIDATE,2.787663,,,2.2,,,,3950.0,4.676,0.602,
EPIC 211744153,K2,FALSE_POSITIVE,4.612166,,,,,,,5444.37,,2.82645,
EPIC 211750072,K2,FALSE_POSITIVE,0.595558,,,,,,,5854.74,4.3011,1.20541,
EPIC 211754117,K2,CANDIDATE,13.798845,,,1.665,,,,4980.0,4.686,0.68,
EPIC 211754962,K2,CANDIDATE,3.41052823,,,,,,,3985.0,4.5894,0.674996,
EPIC 211759163,K2,FALSE_POSITIVE,0.595667,,,,,,,,,,
EPIC 211762841,K2,CANDIDATE,1.56494,,,2.06,,,,,,0.556,
EPIC 211764271,K2,FALSE_POSITIVE,3.576744,,,,,,,5896.1,4.23348,1.30914,
EPIC 211764373,K2,FALSE_POSITIVE,3.57678,,,,,,,5474.0,4.47964,0.934009,
EPIC 211765695,K2,CANDIDATE,7.5587,,,2.643,,,,3974.0,4.579,0.677,
EPIC 211768007,K2,FALSE_POSITIVE,0.542912,,,,,,,5974.29,3.77362,2.25382,
EPIC 211770390,K2,FALSE_POSITIVE,3.79018,,,,,,,5762.0,,,
EPIC 211770867,K2,CANDIDATE,27.693,,,,,,,6286.0,4.0632,1.7076,
EPIC 211783206,K2,CANDIDATE,7.13142,,,9.6,,,,,,3.4,
EPIC 211784767,K2,CANDIDATE,3.57804902,,,,,,,6024.0,4.08194,1.59182,
EPIC 211788221,K2,CANDIDATE,12.89398,,,1.12,,,,,,0.191,
EPIC 211791178,K2,CANDIDATE,9.562742,,,2.01,,,,4349.9,,0.667217,
EPIC 211796070,K2,CANDIDATE,1.89016107,,,,,,,4491.0,4.54108,0.74574,
EPIC 211797637,K2,CANDIDATE,1.640707,,,2.09,,,,,,0.572,
EPIC 211799258,K2,CANDIDATE,19.53403,,,12.7,,,,,,0.45,
EPIC 211800191,K2,CANDIDATE,1.106182,,,15.6,,,,,,0.84,
EPIC 211804579,K2,FALSE_POSITIVE,1.52317871,,,,,,,5735.72,4.49249,0.950472,
EPIC 211807456,K2,FALSE_POSITIVE,0.504961,,,,,,,5169.0,4.46826,0.906039,
EPIC 211808055,K2,CANDIDATE,3.383,,,,,,,5603.82,4.41736,1.019,
EPIC 211809568,K2,FALSE_POSITIVE,0.593274,,,,,,,5557.0,4.36492,1.07692,
EPIC 211812160,K2,FALSE_POSITIVE,1.085097,,,,,,,6503.37,3.61442,2.97681,
EPIC 211812935,K2,CANDIDATE,3.6079916,,,15.3816,,,,5308.3,,1.89,
EPIC 211814313,K2,CANDIDATE,15.405101,,,,,,,5910.0,4.145,1.475,
EPIC 211814733,K2,FALSE_POSITIVE,14.71,,,,,,,5167.0,,2.19732,
EPIC 211817229,K2,CANDIDATE,2.176955,,,1.25,,,,,,0.169,
EPIC 211822797,K2,CONFIRMED,21.1595,,,,,,,3811.0,4.65371,0.597044,
EPIC 211822953,K2,FALSE_POSITIVE,1.549381,,,,,,,3570.0,4.70154,0.541211,
EPIC 211825866,K2,CANDIDATE,0.95017067,,,,,,,5339.0,4.65577,0.746527,
EPIC 211826814,K2,CANDIDATE,1.53453,,,1.02,,,,,4.96079,0.29,
EPIC 211828142,K2,FALSE_POSITIVE,20.180269,,,,,,,3380.0,4.8817,0.342147,
EPIC 211829982,K2,FALSE_POSITIVE,5.803439,,,,,,,5029.0,4.35546,1.00796,
EPIC 211830293,K2,CANDIDATE,20.893526,,,,,,,6020.0,4.041,1.765,
EPIC 211831378,K2,FALSE_POSITIVE,3.48928,,,0.91,,,,3742.0,4.58372,0.682132,
EPIC 211834065,K2,CANDIDATE,10.545,,,,,,,6046.92,3.90591,1.95293,
EPIC 211837343,K2,CANDIDATE,12.0808,,,2.53,,,,,,0.682,
EPIC 211838158,K2,FALSE_POSITIVE,0.575349,,,,,,,5033.0,4.32349,1.04575,
EPIC 211839430,K2,FALSE_POSITIVE,2.612938,,,,,,,5014.02,,4.77742,
EPIC 211839462,K2,FALSE_POSITIVE,2.612804,,,,,,,5987.0,3.35558,3.64705,
EPIC 211841496,K2,FALSE_POSITIVE,0.522199,,,,,,,,,,
EPIC 211843564,K2,CANDIDATE,0.4520313,,,5.3,,,,,,0.569,
EPIC 211852187,K2,FALSE_POSITIVE,14.343042,,,,,,,3260.0,4.80422,0.424653,
EPIC 211858408,K2,FALSE_POSITIVE,0.628876,,,,,,,6688.0,4.24194,1.49352,
EPIC 211858489,K2,FALSE_POSITIVE,0.636109,,,,,,,6100.77,4.0605,1.65628,
EPIC 211859295,K2,CANDIDATE,11.09226,,,2.495,,,,4496.0,4.611,0.703,
EPIC 211863149,K2,CANDIDATE,2.61299,,,,,,,3520.0,4.798,0.458,
EPIC 211876245,K2,CANDIDATE,8.97146,,,,,,,5330.0,4.481,0.872,
EPIC 211885185,K2,FALSE_POSITIVE,4.397187,,,,,,,6090.0,4.02887,1.71021,
EPIC 211886472,K2,CANDIDATE,19.63975,,,,,,,6730.0,3.963,2.183,
EPIC 211892082,K2,CANDIDATE,10.90364,,,2.214,,,,3929.0,4.669,0.59,
EPIC 211892395,K2,CANDIDATE,0.995061,,,,,,,5080.0,4.468,0.864,
EPIC 211897272,K2,CANDIDATE,11.2362,,,2.25,,,,,,0.955,
K2-339,K2,CANDIDATE,5.749481,,,2.93,,,,,,0.765,
EPIC 211901114,K2,CANDIDATE,1.6488,,,,,,,3392.0,4.78569,0.445314,
EPIC 211904310,K2,CANDIDATE,24.399869,,,18.43,,,,6404.0,4.12,1.65,
EPIC 211906259,K2,CANDIDATE,2.52,,,,,,,5707.44,4.37448,1.08666,
EPIC 211906940,K2,FALSE_POSITIVE,0.526316,,,,,,,4397.0,,,
